,CourseID,Description
4154,"('ValpoCut.pdf', 'COMM 331')",focuses wide web communication objectives functions operations advanced web design software integration digital video web content individual projects content components fine performing component prerequisite 
4155,"('ValpoCut.pdf', 'ART 387')",graphics 0+6 introduced graphics production adobe after related software create sound tracks fine performing component prerequisite 132 consent 
4156,"('ValpoCut.pdf', 'ART 463')",advanced techniques digital photography software applications working digital field trip prerequisite 
4157,"('ValpoCut.pdf', 'COMM 463')",advanced techniques digital photography software applications working digital field trip prerequisite 
4158,"('ValpoCut.pdf', 'ART 491')",concepts production projects media vary prerequisite 
4159,"('ValpoCut.pdf', 'COMM 491')",concepts production projects media vary prerequisite 
4160,"('ValpoCut.pdf', 'ART 492')",provides instruction special topic combining theory practice combination lecture lab classes approval 
4161,"('ValpoCut.pdf', 'COMM 492')",special communication practice 2+2 
4162,"('ValpoCut.pdf', 'ART 335')",studio thesis planning dedicated research planning documentation preparation thesis project prior acceptance into senior thesis program prerequisite senior status consent chair 
4163,"('ValpoCut.pdf', 'ART 336')",digital media thesis planning dedicated research planning documentation preparation thesis project prior acceptance into senior thesis program prerequisite senior status consent chair 
4164,"('ValpoCut.pdf', 'ART 386')",internship 1-3 internships professional organizations areas photography graphic design museum prerequisite consent chair s/u 
4165,"('ValpoCut.pdf', 'ART 390')",/590 special practice teaching professor advanced crafts design etc included s/u option beginning field trip upper consent written before registration becomes part file 
4166,"('ValpoCut.pdf', 'ART 399')",colloquium provides weekly opportunities examine variety register 
4167,"('ValpoCut.pdf', 'ART 435')",senior thesis studio intense learning supervised faculty spend entire working projects designed presented previous final works created time end prerequisite 
4168,"('ValpoCut.pdf', 'ART 436')",senior thesis digital intense learning supervised faculty spend entire working projects designed presented previous final works created time end prerequisite 
4169,"('ValpoCut.pdf', 'ART 495')",independent 1-4 independent junior senior level under prerequisite consent 
4170,"('ValpoCut.pdf', 'ART 497')",honors see honors page 
4171,"('ValpoCut.pdf', 'ART 498')",honors see honors page 64. biology senior assessment examination biology assessment examination final biology instruction see chair details approval schedules taking biology planning teach biological schedules advisors beginning note satisfy biology 172 equivalent passing level examination program examination biology advanced placement examination biology granted hours toward pass international examination biology granted hours 
