,School,CourseID,Descriptions
455,WilliamJewell,PHY 213 General Physics I	(4 cr. hrs.),"Competence in calculus is required in this course. Course includes mechanics, sound and heat. Fall semester. Prerequisite or corequisite: CTI 109."
456,WilliamJewell,PHY 215 Introduction to the Physics Major	(1 cr. hr.),"An introduction to the skills and experiences required for success as a physics major including digital research, reading the scientific literature and presentation skills. Students are introduced to ongoing research in the department, career- enhancing opportunities, such as internships and research experiences for undergraduates, as well as a survey of careers in physics. The course also includes a substantial introduction to the MATLAB programming environment that is used throughout the physics curriculum."
457,WilliamJewell,PHY 306 Applied Electronics	(3 cr. hrs.) ,"An introductory course emphasizing the applications of solid-state devices such as diodes, thyristors, transistors, sensors and linear and digital integrated circuits. Prerequisite: consent of instructor."
458,WilliamJewell,PHY 316 Modern Physics	(4 cr. hrs.),"A course in modern physics that includes introduction to special relativity, x-rays and spectra, radioactivity, nuclear reactions, atomic structure and other topics of importance to modern physics and chemistry. An introduction to quantum mechanics includes applying Schrödinger’s theory of quantum physics to the hydrogen atom, multi-electron atoms, angular momentum quantization, optical excitations, molecular structure and atomic and molecular spectroscopy. Prerequisites: PHY 214, MAT 200."
459,WilliamJewell,PHY 318 Heat and Thermodynamics	(3 cr. hrs.) ,"Includes study of temperature, thermodynamic systems, work, first and second laws of thermodynamics and entropy. A brief introduction to statistical mechanics and kinetic theory. For students of physics, chemistry and engineering. Prerequisites: PHY 214, MAT 200."
460,WilliamJewell,PHY 321 Intermediate Physics Laboratory 	(1 cr. hr.) ,"A laboratory course that focuses on the techniques of physics including spectroscopy, imaging, computation and electronic measurements, as well as analysis and presentation of data and results."
461,WilliamJewell,PHY 322 Optics	(3 cr. hrs.) ,"An advanced course in light. Includes a study of lenses, reflectors, prisms, spectrometers, ruled gratings, spectra, interferometers, diffraction, polarization and electromagnetic theory of light. Prerequisites: PHY 214, MAT 200."
462,WilliamJewell,PHY 332 Analytical Mechanics (Statics) 	(3 cr. hrs.) ,"A first course in engineering mechanics covers equilibrium of particles and rigid bodies with an emphasis on free body diagrams and vector notation. Application of equilibrium to trusses, frames, simple machines and internal forces on beams is included. Static and kinetic friction, centroid and area moment of inertia are also explored. Cross-listed with EGR 230. Prerequisite: PHY 213; corequisite: MAT 200."
463,WilliamJewell,PHY 333 Mechanics of Solids	(3 cr. hrs.) ,"An introduction to stress-strain analysis of basic engineering materials subjected to axial, transverse shear, torsional, bending and pressure loads. Combined stresses are emphasized and used to predict failure. Shear and moment diagrams, pressure vessels, beam deflections and buckling of columns are also examined. Cross-listed with EGR 233. Prerequisite: PHY 332; corequisite: MAT 201."
464,WilliamJewell,PHY 443 Classical Mechanics	(4 cr. hrs.) ,"An intermediate course in classical mechanics. This course begins with a critical discussion of Newton’s laws of motion. Other topics include conservative forces, the forced harmonic oscillator, complex number application to the solution of linear differential equations, Fourier Series applications, vector algebra, elements of vector analysis, integration and differentiation of vectors, motion under a central force, coupled harmonic oscillators, rotating coordinate systems, LaGrange’s equations and an introduction to tensors. Prerequisites: PHY 214, MAT 200."
465,WilliamJewell,PHY 444 Quantum Mechanics	(4 cr. hrs.),"This course is designed to follow 443. The concept of a wave function is introduced via solution of the Schrödinger equation. The Schrödinger equation is solved for numerous examples including an infinite square well, a harmonic-oscillator potential, a delta-function potential and a finite square well. A rigorous development of the hydrogen atom extends the treatment of quantum-mechanical systems to three dimensions. Approximation methods include perturbation theory, the variation principle, the WKB approximation, the adiabatic approximation and scattering. Prerequisites PHY 316, MAT 201."
